GPU available: True, used: True
TPU available: False, using: 0 TPU cores
LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
Set SLURM handle signals.
  | Name        | Type             | Params
-------------------------------------------------
0 | model       | CNN_OShaugnessy  | 1 M   
1 | loss_module | CrossEntropyLoss | 0     
Validation sanity check: 0it [00:00, ?it/s]
Validation sanity check:  50%|█████     | 1/2 [00:00<00:00,  3.60it/s]
Epoch 23:  86%|████████▌ | 495/578 [00:42<00:07, 11.60it/s, loss=7.722, v_num=7359009]

Validating:  74%|███████▍  | 215/289 [00:13<00:04, 16.13it/s][A
Epoch 23:  87%|████████▋ | 500/578 [00:42<00:06, 11.63it/s, loss=7.722, v_num=7359009]

Validating:  76%|███████▌  | 220/289 [00:13<00:04, 16.14it/s][A
Epoch 23:  87%|████████▋ | 505/578 [00:43<00:06, 11.66it/s, loss=7.722, v_num=7359009]

Validating:  78%|███████▊  | 225/289 [00:13<00:03, 16.14it/s][A
Epoch 23:  88%|████████▊ | 510/578 [00:43<00:05, 11.70it/s, loss=7.722, v_num=7359009]

Validating:  80%|███████▉  | 230/289 [00:14<00:03, 16.14it/s][A
Epoch 23:  89%|████████▉ | 515/578 [00:43<00:05, 11.73it/s, loss=7.722, v_num=7359009]

Validating:  81%|████████▏ | 235/289 [00:14<00:03, 16.14it/s][A
Epoch 23:  90%|████████▉ | 520/578 [00:44<00:04, 11.76it/s, loss=7.722, v_num=7359009]

Validating:  83%|████████▎ | 240/289 [00:14<00:03, 16.14it/s][A
Epoch 23:  91%|█████████ | 525/578 [00:44<00:04, 11.79it/s, loss=7.722, v_num=7359009]

Validating:  85%|████████▍ | 245/289 [00:15<00:02, 16.14it/s][A
Epoch 23:  92%|█████████▏| 530/578 [00:44<00:04, 11.82it/s, loss=7.722, v_num=7359009]

Validating:  87%|████████▋ | 250/289 [00:15<00:02, 16.14it/s][A
Epoch 23:  93%|█████████▎| 535/578 [00:45<00:03, 11.85it/s, loss=7.722, v_num=7359009]

Validating:  88%|████████▊ | 255/289 [00:15<00:02, 16.15it/s][A
Epoch 23:  93%|█████████▎| 540/578 [00:45<00:03, 11.88it/s, loss=7.722, v_num=7359009]

Validating:  90%|████████▉ | 260/289 [00:16<00:01, 16.15it/s][A
Epoch 23:  94%|█████████▍| 545/578 [00:45<00:02, 11.91it/s, loss=7.722, v_num=7359009]

Validating:  92%|█████████▏| 265/289 [00:16<00:01, 16.14it/s][A
Epoch 23:  95%|█████████▌| 550/578 [00:46<00:02, 11.93it/s, loss=7.722, v_num=7359009]

Validating:  93%|█████████▎| 270/289 [00:16<00:01, 16.14it/s][A
Epoch 23:  96%|█████████▌| 555/578 [00:46<00:01, 11.96it/s, loss=7.722, v_num=7359009]

Validating:  95%|█████████▌| 275/289 [00:17<00:00, 16.11it/s][A
Epoch 23:  97%|█████████▋| 560/578 [00:46<00:01, 11.99it/s, loss=7.722, v_num=7359009]

Validating:  97%|█████████▋| 280/289 [00:17<00:00, 16.10it/s][A
Epoch 23:  98%|█████████▊| 565/578 [00:47<00:01, 12.02it/s, loss=7.722, v_num=7359009]

Validating:  99%|█████████▊| 285/289 [00:17<00:00, 16.11it/s][A
Epoch 23:  99%|█████████▊| 570/578 [00:47<00:00, 12.04it/s, loss=7.722, v_num=7359009]
Epoch 23:  99%|█████████▊| 570/578 [00:47<00:00, 11.97it/s, loss=7.804, v_num=7359009]

                                                             [A
Epoch 23:   0%|          | 0/578 [00:00<?, ?it/s, loss=7.804, v_num=7359009]          
Epoch 24:   0%|          | 0/578 [00:00<?, ?it/s, loss=7.804, v_num=7359009]
Epoch 24:   1%|          | 5/578 [00:00<01:02,  9.17it/s, loss=7.804, v_num=7359009]
Epoch 24:   1%|          | 5/578 [00:00<01:02,  9.16it/s, loss=7.698, v_num=7359009]
Epoch 24:   2%|▏         | 10/578 [00:01<01:00,  9.47it/s, loss=7.698, v_num=7359009]
Epoch 24:   2%|▏         | 10/578 [00:01<01:00,  9.46it/s, loss=7.825, v_num=7359009]
Epoch 24:   3%|▎         | 15/578 [00:01<00:58,  9.56it/s, loss=7.825, v_num=7359009]
Epoch 24:   3%|▎         | 15/578 [00:01<00:58,  9.56it/s, loss=7.820, v_num=7359009]
Epoch 24:   3%|▎         | 20/578 [00:02<00:57,  9.63it/s, loss=7.820, v_num=7359009]
Epoch 24:   3%|▎         | 20/578 [00:02<00:57,  9.62it/s, loss=7.800, v_num=7359009]
Epoch 24:   4%|▍         | 25/578 [00:02<00:57,  9.65it/s, loss=7.800, v_num=7359009]
Epoch 24:   4%|▍         | 25/578 [00:02<00:57,  9.65it/s, loss=7.858, v_num=7359009]
Epoch 24:   5%|▌         | 30/578 [00:03<00:56,  9.67it/s, loss=7.858, v_num=7359009]
Epoch 24:   5%|▌         | 30/578 [00:03<00:56,  9.67it/s, loss=7.638, v_num=7359009]
Epoch 24:   6%|▌         | 35/578 [00:03<00:56,  9.69it/s, loss=7.638, v_num=7359009]
Epoch 24:   6%|▌         | 35/578 [00:03<00:56,  9.69it/s, loss=7.634, v_num=7359009]
Epoch 24:   7%|▋         | 40/578 [00:04<00:55,  9.71it/s, loss=7.634, v_num=7359009]
Epoch 24:   7%|▋         | 40/578 [00:04<00:55,  9.71it/s, loss=7.586, v_num=7359009]
Epoch 24:   8%|▊         | 45/578 [00:04<00:54,  9.72it/s, loss=7.586, v_num=7359009]
Epoch 24:   8%|▊         | 45/578 [00:04<00:54,  9.72it/s, loss=7.581, v_num=7359009]
Epoch 24:   9%|▊         | 50/578 [00:05<00:54,  9.72it/s, loss=7.581, v_num=7359009]
Epoch 24:   9%|▊         | 50/578 [00:05<00:54,  9.72it/s, loss=7.736, v_num=7359009]
Epoch 24:  10%|▉         | 55/578 [00:05<00:53,  9.73it/s, loss=7.736, v_num=7359009]
Epoch 24:  10%|▉         | 55/578 [00:05<00:53,  9.73it/s, loss=7.816, v_num=7359009]
Epoch 24:  10%|█         | 60/578 [00:06<00:53,  9.74it/s, loss=7.816, v_num=7359009]
Epoch 24:  10%|█         | 60/578 [00:06<00:53,  9.73it/s, loss=7.784, v_num=7359009]
Epoch 24:  11%|█         | 65/578 [00:06<00:52,  9.73it/s, loss=7.784, v_num=7359009]
Epoch 24:  11%|█         | 65/578 [00:06<00:52,  9.73it/s, loss=7.731, v_num=7359009]
Epoch 24:  12%|█▏        | 70/578 [00:07<00:52,  9.73it/s, loss=7.731, v_num=7359009]
Epoch 24:  12%|█▏        | 70/578 [00:07<00:52,  9.73it/s, loss=7.723, v_num=7359009]
Epoch 24:  13%|█▎        | 75/578 [00:07<00:51,  9.74it/s, loss=7.723, v_num=7359009]
Epoch 24:  13%|█▎        | 75/578 [00:07<00:51,  9.73it/s, loss=7.696, v_num=7359009]
Epoch 24:  14%|█▍        | 80/578 [00:08<00:51,  9.74it/s, loss=7.696, v_num=7359009]
Epoch 24:  14%|█▍        | 80/578 [00:08<00:51,  9.74it/s, loss=7.719, v_num=7359009]
Epoch 24:  15%|█▍        | 85/578 [00:08<00:50,  9.74it/s, loss=7.719, v_num=7359009]
Epoch 24:  15%|█▍        | 85/578 [00:08<00:50,  9.74it/s, loss=7.812, v_num=7359009]
Epoch 24:  16%|█▌        | 90/578 [00:09<00:50,  9.75it/s, loss=7.812, v_num=7359009]
Epoch 24:  16%|█▌        | 90/578 [00:09<00:50,  9.74it/s, loss=7.782, v_num=7359009]
Epoch 24:  16%|█▋        | 95/578 [00:09<00:49,  9.74it/s, loss=7.782, v_num=7359009]
Epoch 24:  16%|█▋        | 95/578 [00:09<00:49,  9.73it/s, loss=7.801, v_num=7359009]
Epoch 24:  17%|█▋        | 100/578 [00:10<00:49,  9.71it/s, loss=7.801, v_num=7359009]
Epoch 24:  17%|█▋        | 100/578 [00:10<00:49,  9.71it/s, loss=7.852, v_num=7359009]
Epoch 24:  18%|█▊        | 105/578 [00:10<00:48,  9.71it/s, loss=7.852, v_num=7359009]
Epoch 24:  18%|█▊        | 105/578 [00:10<00:48,  9.71it/s, loss=7.764, v_num=7359009]
Epoch 24:  19%|█▉        | 110/578 [00:11<00:48,  9.71it/s, loss=7.764, v_num=7359009]
Epoch 24:  19%|█▉        | 110/578 [00:11<00:48,  9.71it/s, loss=7.855, v_num=7359009]
Epoch 24:  20%|█▉        | 115/578 [00:11<00:47,  9.72it/s, loss=7.855, v_num=7359009]
Epoch 24:  20%|█▉        | 115/578 [00:11<00:47,  9.71it/s, loss=7.777, v_num=7359009]
Epoch 24:  21%|██        | 120/578 [00:12<00:47,  9.72it/s, loss=7.777, v_num=7359009]
Epoch 24:  21%|██        | 120/578 [00:12<00:47,  9.72it/s, loss=7.719, v_num=7359009]
Epoch 24:  22%|██▏       | 125/578 [00:12<00:46,  9.72it/s, loss=7.719, v_num=7359009]
Epoch 24:  22%|██▏       | 125/578 [00:12<00:46,  9.72it/s, loss=7.739, v_num=7359009]
Epoch 24:  22%|██▏       | 130/578 [00:13<00:46,  9.70it/s, loss=7.739, v_num=7359009]
Epoch 24:  22%|██▏       | 130/578 [00:13<00:46,  9.70it/s, loss=7.652, v_num=7359009]
Epoch 24:  23%|██▎       | 135/578 [00:13<00:45,  9.71it/s, loss=7.652, v_num=7359009]
Epoch 24:  23%|██▎       | 135/578 [00:13<00:45,  9.71it/s, loss=7.583, v_num=7359009]
Epoch 24:  24%|██▍       | 140/578 [00:14<00:45,  9.71it/s, loss=7.583, v_num=7359009]
Epoch 24:  24%|██▍       | 140/578 [00:14<00:45,  9.71it/s, loss=7.693, v_num=7359009]
Epoch 24:  25%|██▌       | 145/578 [00:14<00:44,  9.71it/s, loss=7.693, v_num=7359009]
Epoch 24:  25%|██▌       | 145/578 [00:14<00:44,  9.71it/s, loss=7.733, v_num=7359009]
Epoch 24:  26%|██▌       | 150/578 [00:15<00:44,  9.64it/s, loss=7.733, v_num=7359009]
Epoch 24:  26%|██▌       | 150/578 [00:15<00:44,  9.64it/s, loss=7.728, v_num=7359009]
Epoch 24:  27%|██▋       | 155/578 [00:16<00:43,  9.62it/s, loss=7.728, v_num=7359009]
Epoch 24:  27%|██▋       | 155/578 [00:16<00:43,  9.62it/s, loss=7.808, v_num=7359009]
Epoch 24:  28%|██▊       | 160/578 [00:16<00:43,  9.63it/s, loss=7.808, v_num=7359009]
Epoch 24:  28%|██▊       | 160/578 [00:16<00:43,  9.63it/s, loss=7.783, v_num=7359009]
Epoch 24:  29%|██▊       | 165/578 [00:17<00:42,  9.63it/s, loss=7.783, v_num=7359009]
Epoch 24:  29%|██▊       | 165/578 [00:17<00:42,  9.63it/s, loss=7.767, v_num=7359009]
Epoch 24:  29%|██▉       | 170/578 [00:17<00:42,  9.59it/s, loss=7.767, v_num=7359009]
Epoch 24:  29%|██▉       | 170/578 [00:17<00:42,  9.59it/s, loss=7.906, v_num=7359009]
Epoch 24:  30%|███       | 175/578 [00:18<00:42,  9.57it/s, loss=7.906, v_num=7359009]
Epoch 24:  30%|███       | 175/578 [00:18<00:42,  9.57it/s, loss=7.778, v_num=7359009]
Epoch 24:  31%|███       | 180/578 [00:18<00:41,  9.54it/s, loss=7.778, v_num=7359009]
Epoch 24:  31%|███       | 180/578 [00:18<00:41,  9.54it/s, loss=7.701, v_num=7359009]
Epoch 24:  32%|███▏      | 185/578 [00:19<00:41,  9.50it/s, loss=7.701, v_num=7359009]
Epoch 24:  32%|███▏      | 185/578 [00:19<00:41,  9.50it/s, loss=7.618, v_num=7359009]
Epoch 24:  33%|███▎      | 190/578 [00:20<00:40,  9.48it/s, loss=7.618, v_num=7359009]
Epoch 24:  33%|███▎      | 190/578 [00:20<00:40,  9.48it/s, loss=7.536, v_num=7359009]
Epoch 24:  34%|███▎      | 195/578 [00:20<00:40,  9.45it/s, loss=7.536, v_num=7359009]
Epoch 24:  34%|███▎      | 195/578 [00:20<00:40,  9.45it/s, loss=7.664, v_num=7359009]
Epoch 24:  35%|███▍      | 200/578 [00:21<00:40,  9.42it/s, loss=7.664, v_num=7359009]
Epoch 24:  35%|███▍      | 200/578 [00:21<00:40,  9.42it/s, loss=7.730, v_num=7359009]
Epoch 24:  35%|███▌      | 205/578 [00:21<00:39,  9.40it/s, loss=7.730, v_num=7359009]
Epoch 24:  35%|███▌      | 205/578 [00:21<00:39,  9.40it/s, loss=7.814, v_num=7359009]
Epoch 24:  36%|███▋      | 210/578 [00:22<00:39,  9.37it/s, loss=7.814, v_num=7359009]
Epoch 24:  36%|███▋      | 210/578 [00:22<00:39,  9.37it/s, loss=7.796, v_num=7359009]
Epoch 24:  37%|███▋      | 215/578 [00:22<00:38,  9.36it/s, loss=7.796, v_num=7359009]
Epoch 24:  37%|███▋      | 215/578 [00:22<00:38,  9.36it/s, loss=7.722, v_num=7359009]
Epoch 24:  38%|███▊      | 220/578 [00:23<00:38,  9.34it/s, loss=7.722, v_num=7359009]
Epoch 24:  38%|███▊      | 220/578 [00:23<00:38,  9.34it/s, loss=7.747, v_num=7359009]
Epoch 24:  39%|███▉      | 225/578 [00:24<00:37,  9.32it/s, loss=7.747, v_num=7359009]
Epoch 24:  39%|███▉      | 225/578 [00:24<00:37,  9.32it/s, loss=7.707, v_num=7359009]
Epoch 24:  40%|███▉      | 230/578 [00:24<00:37,  9.31it/s, loss=7.707, v_num=7359009]
Epoch 24:  40%|███▉      | 230/578 [00:24<00:37,  9.31it/s, loss=7.706, v_num=7359009]
Epoch 24:  41%|████      | 235/578 [00:25<00:36,  9.29it/s, loss=7.706, v_num=7359009]
Epoch 24:  41%|████      | 235/578 [00:25<00:36,  9.29it/s, loss=7.815, v_num=7359009]
Epoch 24:  42%|████▏     | 240/578 [00:25<00:36,  9.28it/s, loss=7.815, v_num=7359009]
Epoch 24:  42%|████▏     | 240/578 [00:25<00:36,  9.28it/s, loss=7.762, v_num=7359009]
Epoch 24:  42%|████▏     | 245/578 [00:26<00:35,  9.26it/s, loss=7.762, v_num=7359009]
Epoch 24:  42%|████▏     | 245/578 [00:26<00:35,  9.26it/s, loss=7.869, v_num=7359009]
Epoch 24:  43%|████▎     | 250/578 [00:27<00:35,  9.25it/s, loss=7.869, v_num=7359009]
Epoch 24:  43%|████▎     | 250/578 [00:27<00:35,  9.24it/s, loss=7.816, v_num=7359009]
Epoch 24:  44%|████▍     | 255/578 [00:27<00:34,  9.24it/s, loss=7.816, v_num=7359009]
Epoch 24:  44%|████▍     | 255/578 [00:27<00:34,  9.24it/s, loss=7.788, v_num=7359009]
Epoch 24:  45%|████▍     | 260/578 [00:28<00:34,  9.23it/s, loss=7.788, v_num=7359009]
Epoch 24:  45%|████▍     | 260/578 [00:28<00:34,  9.23it/s, loss=7.684, v_num=7359009]
Epoch 24:  46%|████▌     | 265/578 [00:28<00:33,  9.22it/s, loss=7.684, v_num=7359009]
Epoch 24:  46%|████▌     | 265/578 [00:28<00:33,  9.22it/s, loss=7.650, v_num=7359009]
Epoch 24:  47%|████▋     | 270/578 [00:29<00:33,  9.21it/s, loss=7.650, v_num=7359009]
Epoch 24:  47%|████▋     | 270/578 [00:29<00:33,  9.21it/s, loss=7.677, v_num=7359009]
Epoch 24:  48%|████▊     | 275/578 [00:29<00:32,  9.20it/s, loss=7.677, v_num=7359009]
Epoch 24:  48%|████▊     | 275/578 [00:29<00:32,  9.20it/s, loss=7.635, v_num=7359009]
Epoch 24:  48%|████▊     | 280/578 [00:30<00:32,  9.19it/s, loss=7.635, v_num=7359009]
Epoch 24:  48%|████▊     | 280/578 [00:30<00:32,  9.19it/s, loss=7.823, v_num=7359009]
Epoch 24:  49%|████▉     | 285/578 [00:31<00:31,  9.18it/s, loss=7.823, v_num=7359009]
Epoch 24:  49%|████▉     | 285/578 [00:31<00:31,  9.18it/s, loss=7.793, v_num=7359009]

Validating: 0it [00:00, ?it/s][A

Validating:   2%|▏         | 5/289 [00:00<00:16, 16.85it/s][A
Epoch 24:  50%|█████     | 290/578 [00:31<00:31,  9.12it/s, loss=7.793, v_num=7359009]

Validating:   3%|▎         | 10/289 [00:00<00:16, 16.65it/s][A
Epoch 24:  51%|█████     | 295/578 [00:32<00:30,  9.19it/s, loss=7.793, v_num=7359009]

Validating:   5%|▌         | 15/289 [00:00<00:16, 16.48it/s][A
Epoch 24:  52%|█████▏    | 300/578 [00:32<00:30,  9.26it/s, loss=7.793, v_num=7359009]

Validating:   7%|▋         | 20/289 [00:01<00:16, 16.39it/s][A
Epoch 24:  53%|█████▎    | 305/578 [00:32<00:29,  9.32it/s, loss=7.793, v_num=7359009]

Validating:   9%|▊         | 25/289 [00:01<00:16, 16.33it/s][A
Epoch 24:  54%|█████▎    | 310/578 [00:33<00:28,  9.39it/s, loss=7.793, v_num=7359009]

Validating:  10%|█         | 30/289 [00:01<00:15, 16.29it/s][A
Epoch 24:  54%|█████▍    | 315/578 [00:33<00:27,  9.45it/s, loss=7.793, v_num=7359009]

Validating:  12%|█▏        | 35/289 [00:02<00:15, 16.25it/s][A
Epoch 24:  55%|█████▌    | 320/578 [00:33<00:27,  9.51it/s, loss=7.793, v_num=7359009]

Validating:  14%|█▍        | 40/289 [00:02<00:15, 16.22it/s][A
Epoch 24:  56%|█████▌    | 325/578 [00:33<00:26,  9.57it/s, loss=7.793, v_num=7359009]

Validating:  16%|█▌        | 45/289 [00:02<00:15, 16.19it/s][A
Epoch 24:  57%|█████▋    | 330/578 [00:34<00:25,  9.63it/s, loss=7.793, v_num=7359009]

Validating:  17%|█▋        | 50/289 [00:03<00:14, 16.16it/s][A
Epoch 24:  58%|█████▊    | 335/578 [00:34<00:25,  9.69it/s, loss=7.793, v_num=7359009]

Validating:  19%|█▉        | 55/289 [00:03<00:14, 16.16it/s][A
Epoch 24:  59%|█████▉    | 340/578 [00:34<00:24,  9.75it/s, loss=7.793, v_num=7359009]

Validating:  21%|██        | 60/289 [00:03<00:14, 16.16it/s][A
Epoch 24:  60%|█████▉    | 345/578 [00:35<00:23,  9.80it/s, loss=7.793, v_num=7359009]

Validating:  22%|██▏       | 65/289 [00:04<00:13, 16.15it/s][A
Epoch 24:  61%|██████    | 350/578 [00:35<00:23,  9.86it/s, loss=7.793, v_num=7359009]

Validating:  24%|██▍       | 70/289 [00:04<00:13, 16.16it/s][A
Epoch 24:  61%|██████▏   | 355/578 [00:35<00:22,  9.91it/s, loss=7.793, v_num=7359009]

Validating:  26%|██▌       | 75/289 [00:04<00:13, 16.17it/s][A
Epoch 24:  62%|██████▏   | 360/578 [00:36<00:21,  9.97it/s, loss=7.793, v_num=7359009]

Validating:  28%|██▊       | 80/289 [00:04<00:12, 16.09it/s][A
Epoch 24:  63%|██████▎   | 365/578 [00:36<00:21, 10.02it/s, loss=7.793, v_num=7359009]

Validating:  29%|██▉       | 85/289 [00:05<00:12, 16.10it/s][A
Epoch 24:  64%|██████▍   | 370/578 [00:36<00:20, 10.07it/s, loss=7.793, v_num=7359009]

Validating:  31%|███       | 90/289 [00:05<00:12, 16.11it/s][A
Epoch 24:  65%|██████▍   | 375/578 [00:37<00:20, 10.12it/s, loss=7.793, v_num=7359009]

Validating:  33%|███▎      | 95/289 [00:05<00:12, 16.13it/s][A
Epoch 24:  66%|██████▌   | 380/578 [00:37<00:19, 10.17it/s, loss=7.793, v_num=7359009]

Validating:  35%|███▍      | 100/289 [00:06<00:11, 16.15it/s][A
Epoch 24:  67%|██████▋   | 385/578 [00:37<00:18, 10.22it/s, loss=7.793, v_num=7359009]

Validating:  36%|███▋      | 105/289 [00:06<00:11, 16.16it/s][A
Epoch 24:  67%|██████▋   | 390/578 [00:37<00:18, 10.27it/s, loss=7.793, v_num=7359009]

Validating:  38%|███▊      | 110/289 [00:06<00:11, 16.13it/s][A
Epoch 24:  68%|██████▊   | 395/578 [00:38<00:17, 10.31it/s, loss=7.793, v_num=7359009]

Validating:  40%|███▉      | 115/289 [00:07<00:10, 16.13it/s][A
Epoch 24:  69%|██████▉   | 400/578 [00:38<00:17, 10.36it/s, loss=7.793, v_num=7359009]

Validating:  42%|████▏     | 120/289 [00:07<00:10, 16.13it/s][A
Epoch 24:  70%|███████   | 405/578 [00:38<00:16, 10.41it/s, loss=7.793, v_num=7359009]

Validating:  43%|████▎     | 125/289 [00:07<00:10, 16.13it/s][A
Epoch 24:  71%|███████   | 410/578 [00:39<00:16, 10.45it/s, loss=7.793, v_num=7359009]

Validating:  45%|████▍     | 130/289 [00:08<00:09, 16.14it/s][A
Epoch 24:  72%|███████▏  | 415/578 [00:39<00:15, 10.50it/s, loss=7.793, v_num=7359009]

Validating:  47%|████▋     | 135/289 [00:08<00:09, 16.13it/s][A
Epoch 24:  73%|███████▎  | 420/578 [00:39<00:14, 10.54it/s, loss=7.793, v_num=7359009]

Validating:  48%|████▊     | 140/289 [00:08<00:09, 16.12it/s][A
Epoch 24:  74%|███████▎  | 425/578 [00:40<00:14, 10.58it/s, loss=7.793, v_num=7359009]

Validating:  50%|█████     | 145/289 [00:08<00:08, 16.13it/s][A
Epoch 24:  74%|███████▍  | 430/578 [00:40<00:13, 10.63it/s, loss=7.793, v_num=7359009]

Validating:  52%|█████▏    | 150/289 [00:09<00:08, 16.14it/s][A
Epoch 24:  75%|███████▌  | 435/578 [00:40<00:13, 10.67it/s, loss=7.793, v_num=7359009]

Validating:  54%|█████▎    | 155/289 [00:09<00:08, 16.15it/s][A
Epoch 24:  76%|███████▌  | 440/578 [00:41<00:12, 10.71it/s, loss=7.793, v_num=7359009]

Validating:  55%|█████▌    | 160/289 [00:09<00:07, 16.15it/s][A
Epoch 24:  77%|███████▋  | 445/578 [00:41<00:12, 10.75it/s, loss=7.793, v_num=7359009]

Validating:  57%|█████▋    | 165/289 [00:10<00:07, 16.17it/s][A
Epoch 24:  78%|███████▊  | 450/578 [00:41<00:11, 10.79it/s, loss=7.793, v_num=7359009]

Validating:  59%|█████▉    | 170/289 [00:10<00:07, 16.17it/s][A
Epoch 24:  79%|███████▊  | 455/578 [00:42<00:11, 10.83it/s, loss=7.793, v_num=7359009]

Validating:  61%|██████    | 175/289 [00:10<00:07, 16.14it/s][A
Epoch 24:  80%|███████▉  | 460/578 [00:42<00:10, 10.87it/s, loss=7.793, v_num=7359009]

Validating:  62%|██████▏   | 180/289 [00:11<00:06, 16.12it/s][A
Epoch 24:  80%|████████  | 465/578 [00:42<00:10, 10.91it/s, loss=7.793, v_num=7359009]

Validating:  64%|██████▍   | 185/289 [00:11<00:06, 16.12it/s][A
Epoch 24:  81%|████████▏ | 470/578 [00:42<00:09, 10.94it/s, loss=7.793, v_num=7359009]

Validating:  66%|██████▌   | 190/289 [00:11<00:06, 16.13it/s][A
Epoch 24:  82%|████████▏ | 475/578 [00:43<00:09, 10.98it/s, loss=7.793, v_num=7359009]

Validating:  67%|██████▋   | 195/289 [00:12<00:05, 16.14it/s][A
Epoch 24:  83%|████████▎ | 480/578 [00:43<00:08, 11.02it/s, loss=7.793, v_num=7359009]

Validating:  69%|██████▉   | 200/289 [00:12<00:05, 16.15it/s][A
Epoch 24:  84%|████████▍ | 485/578 [00:43<00:08, 11.06it/s, loss=7.793, v_num=7359009]

Validating:  71%|███████   | 205/289 [00:12<00:05, 16.14it/s][A
Epoch 24:  85%|████████▍ | 490/578 [00:44<00:07, 11.09it/s, loss=7.793, v_num=7359009]

Validating:  73%|███████▎  | 210/289 [00:12<00:04, 16.14it/s][A
Epoch 24:  86%|████████▌ | 495/578 [00:44<00:07, 11.13it/s, loss=7.793, v_num=7359009]

Validating:  74%|███████▍  | 215/289 [00:13<00:04, 16.14it/s][A
Epoch 24:  87%|████████▋ | 500/578 [00:44<00:06, 11.16it/s, loss=7.793, v_num=7359009]

Validating:  76%|███████▌  | 220/289 [00:13<00:04, 16.14it/s][A
Epoch 24:  87%|████████▋ | 505/578 [00:45<00:06, 11.19it/s, loss=7.793, v_num=7359009]

Validating:  78%|███████▊  | 225/289 [00:13<00:03, 16.14it/s][A
Epoch 24:  88%|████████▊ | 510/578 [00:45<00:06, 11.23it/s, loss=7.793, v_num=7359009]

Validating:  80%|███████▉  | 230/289 [00:14<00:03, 16.14it/s][A
Epoch 24:  89%|████████▉ | 515/578 [00:45<00:05, 11.26it/s, loss=7.793, v_num=7359009]

Validating:  81%|████████▏ | 235/289 [00:14<00:03, 16.12it/s][A
Epoch 24:  90%|████████▉ | 520/578 [00:46<00:05, 11.29it/s, loss=7.793, v_num=7359009]

Validating:  83%|████████▎ | 240/289 [00:14<00:03, 16.13it/s][A
Epoch 24:  91%|█████████ | 525/578 [00:46<00:04, 11.33it/s, loss=7.793, v_num=7359009]

Validating:  85%|████████▍ | 245/289 [00:15<00:02, 16.13it/s][A
Epoch 24:  92%|█████████▏| 530/578 [00:46<00:04, 11.36it/s, loss=7.793, v_num=7359009]

Validating:  87%|████████▋ | 250/289 [00:15<00:02, 16.14it/s][A
Epoch 24:  93%|█████████▎| 535/578 [00:46<00:03, 11.39it/s, loss=7.793, v_num=7359009]

Validating:  88%|████████▊ | 255/289 [00:15<00:02, 16.14it/s][A
Epoch 24:  93%|█████████▎| 540/578 [00:47<00:03, 11.42it/s, loss=7.793, v_num=7359009]

Validating:  90%|████████▉ | 260/289 [00:16<00:01, 16.32it/s][A
Epoch 24:  94%|█████████▍| 545/578 [00:47<00:02, 11.45it/s, loss=7.793, v_num=7359009]

Validating:  92%|█████████▏| 265/289 [00:16<00:01, 16.26it/s][A
Epoch 24:  95%|█████████▌| 550/578 [00:47<00:02, 11.48it/s, loss=7.793, v_num=7359009]

Validating:  93%|█████████▎| 270/289 [00:16<00:01, 16.19it/s][A
Epoch 24:  96%|█████████▌| 555/578 [00:48<00:01, 11.51it/s, loss=7.793, v_num=7359009]

Validating:  95%|█████████▌| 275/289 [00:17<00:00, 16.16it/s][A
Epoch 24:  97%|█████████▋| 560/578 [00:48<00:01, 11.54it/s, loss=7.793, v_num=7359009]

Validating:  97%|█████████▋| 280/289 [00:17<00:00, 16.15it/s][A
Epoch 24:  98%|█████████▊| 565/578 [00:48<00:01, 11.57it/s, loss=7.793, v_num=7359009]

Validating:  99%|█████████▊| 285/289 [00:17<00:00, 16.14it/s][A
Epoch 24:  99%|█████████▊| 570/578 [00:49<00:00, 11.60it/s, loss=7.793, v_num=7359009]
Epoch 24:  99%|█████████▊| 570/578 [00:49<00:00, 11.54it/s, loss=7.778, v_num=7359009]

                                                             [A
Epoch 24:   0%|          | 0/578 [00:00<?, ?it/s, loss=7.778, v_num=7359009]          
Epoch 25:   0%|          | 0/578 [00:00<?, ?it/s, loss=7.778, v_num=7359009]
Epoch 25:   1%|          | 5/578 [00:00<01:04,  8.94it/s, loss=7.778, v_num=7359009]
Epoch 25:   1%|          | 5/578 [00:00<01:04,  8.93it/s, loss=7.776, v_num=7359009]
Epoch 25:   2%|▏         | 10/578 [00:01<01:00,  9.33it/s, loss=7.776, v_num=7359009]
Epoch 25:   2%|▏         | 10/578 [00:01<01:00,  9.32it/s, loss=7.724, v_num=7359009]
Epoch 25:   3%|▎         | 15/578 [00:01<00:59,  9.49it/s, loss=7.724, v_num=7359009]
Epoch 25:   3%|▎         | 15/578 [00:01<00:59,  9.48it/s, loss=7.751, v_num=7359009]
Epoch 25:   3%|▎         | 20/578 [00:02<00:58,  9.57it/s, loss=7.751, v_num=7359009]
Epoch 25:   3%|▎         | 20/578 [00:02<00:58,  9.57it/s, loss=7.779, v_num=7359009]
Epoch 25:   4%|▍         | 25/578 [00:02<00:57,  9.61it/s, loss=7.779, v_num=7359009]
Epoch 25:   4%|▍         | 25/578 [00:02<00:57,  9.61it/s, loss=7.783, v_num=7359009]
Epoch 25:   5%|▌         | 30/578 [00:03<00:56,  9.63it/s, loss=7.783, v_num=7359009]
Epoch 25:   5%|▌         | 30/578 [00:03<00:56,  9.63it/s, loss=7.618, v_num=7359009]
